Ticker,Company Name,IndustryId,Fiscal Year,Fiscal Period,Revenue,Operating Expenses,Net Income,Date,Open,Close,Price Movement,Return_1d,Return_3d,Return_7d,MA_7,MA_14,Volatility_7d,RSI_14,MA_20,BB_Upper,BB_Lower,EMA_12,EMA_26,MACD,Price Change %,Action,Capital,Total Stock Value,Total Portfolio Value
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-10-27,115.49,116.6,0,0.013472403302911662,0.007343412526997772,-0.020332717190388205,116.11428571428573,117.93999999999998,0.9302841347788763,53.20675105485232,117.076,122.83691147758599,111.315088522414,116.69228654252228,116.3542004701237,0.3380860723985819,1.3472403302911662,HOLD,8375.21,3847.7999999999997,12223.009999999998
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-10-28,115.05,111.2,1,-0.046312178387650005,-0.033379694019471495,-0.04121400241420936,115.43142857142857,117.67071428571428,2.084093956384988,43.497757847533634,116.84549999999999,123.16181963125372,110.52918036874625,115.84731938213423,115.97240784270713,-0.12508846057289702,-4.631217838765,BUY,8375.21,3669.6,12044.81
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-10-29,112.37,115.32,0,0.03705035971223003,0.0023468057366362594,-0.018636711769211223,115.11857142857143,117.55285714285712,1.8738323348262718,47.348119575699116,116.772,123.12514294370186,110.41885705629815,115.76619332334435,115.92408133583993,-0.15788801249557594,3.705035971223003,HOLD,8375.21,3805.56,12180.769999999999
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-10-30,111.06,108.86,0,-0.05601803676725625,-0.06638078902229838,-0.0685376914520408,113.97428571428573,116.44285714285715,2.8285441316611895,24.22030524220301,116.564,123.66297664974574,109.46502335025424,114.70370204282983,115.40081605170364,-0.697114008873811,-5.601803676725625,SELL,11967.59,0.0,11967.59
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-02,109.11,108.77,1,-0.0008267499540695056,-0.021852517985611608,-0.06030237580993525,112.97714285714287,115.56214285714285,3.290778602324535,27.107315261789793,116.17750000000001,124.08663096563275,108.26836903436727,113.7908248054714,114.9096444923182,-1.1188196868467912,-0.08267499540695056,BUY,8378.18,3589.41,11967.59
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-03,109.66,110.44,1,0.015353498207226313,-0.042317030870620886,-0.039986091794158574,112.32000000000001,114.79428571428572,3.2694087131049616,31.146965976850197,116.0415,124.25672149491287,107.82627850508713,113.27531329693734,114.57855971510944,-1.303246418172094,1.5353498207226313,BUY,8378.18,3644.52,12022.7
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-04,114.14,114.95,1,0.04083665338645415,0.05594341355869936,-0.0008691873098651826,112.30571428571429,114.38285714285715,3.2556814808508547,41.14935464044253,116.03500000000001,124.25362967191994,107.81637032808008,113.53295740510083,114.60607381028652,-1.0731164051856865,4.083665338645415,BUY,8378.18,3793.35,12171.53
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-05,117.95,119.03,0,0.03549369290996074,0.09432748000367752,0.02084048027444263,112.65285714285713,114.38357142857144,3.862821569291512,50.01431434297166,116.23799999999999,124.54594825516371,107.93005174483626,114.37865626585454,114.93377204656159,-0.555115780707041,3.549369290996074,HOLD,8378.18,3927.9900000000002,12306.17
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-06,118.32,118.69,0,-0.002856422750567078,0.07470119521912344,0.06735611510791362,113.72285714285714,114.57714285714285,4.3941313676520375,54.204157617126896,116.324,124.6991899271444,107.9488100728556,115.04193991726154,115.21201115422369,-0.1700712369621442,-0.2856422750567078,HOLD,8378.18,3916.77,12294.95
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-09,120.5,116.32,0,-0.01996798382340559,0.01191822531535447,0.008671522719389424,113.86571428571428,114.49214285714287,4.470305198912221,48.20078621106742,115.92,123.3849637782429,108.4550362217571,115.23856454537516,115.29408440205897,-0.05551985668381576,-1.9967983823405588,HOLD,8378.18,3838.56,12216.74
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-10,115.55,115.97,1,-0.0030089408528197747,-0.025707804755103814,0.06531324637148628,114.88142857142857,114.42785714285715,3.916862811703668,48.62721171446003,115.6635,122.72043022570573,108.60656977429427,115.3510930768559,115.34415222412868,0.006940852727225888,-0.3008940852819775,BUY,8378.18,3827.0099999999998,12205.19
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-11,117.19,119.49,0,0.030352677416573215,0.006740247704103197,0.09855658729429062,116.41285714285713,114.69500000000001,3.1496915948787327,55.31552018192155,115.5785,122.39190250419446,108.76509749580555,115.98784798810884,115.65125205937841,0.3365959287304321,3.0352677416573215,HOLD,8378.18,3943.1699999999996,12321.35
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-12,119.62,119.21,1,-0.0023432923257176164,0.024845254470426514,0.07940963419051061,117.6657142857143,114.99285714285713,1.8567342041213848,55.999999999999986,115.5035,122.10891492381383,108.89808507618618,116.48356368224594,115.91486301794296,0.5687006643029804,-0.23432923257176164,BUY,8378.18,3933.93,12312.11
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-13,119.44,119.26,1,0.0004194279003439938,0.028369405880831255,0.03749456285341446,118.28142857142858,115.29357142857143,1.48310966745772,56.05058924978443,115.5155,122.1486273087956,108.88237269120441,116.91070773113118,116.16265094253978,0.7480567885913985,0.04194279003439938,BUY,8378.18,3935.5800000000004,12313.76
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-16,118.92,120.3,0,0.008720442730169253,0.006778809942254549,0.010669579097706494,118.46285714285715,115.55785714285716,1.6573846293229704,55.39673278879814,115.73150000000001,122.70113119162852,108.7618688083715,117.43213731095716,116.46912124309239,0.9630160678647712,0.8720442730169253,HOLD,8378.18,3969.9,12348.08
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-17,119.55,119.39,0,-0.0075644222776392045,0.0015099404412382,0.0058977167410902975,118.56285714285714,116.14285714285714,1.694084947550159,63.74622356495468,115.82549999999999,122.9452234570744,108.70577654292558,117.73334695542529,116.68548263249295,1.047864322932341,-0.7564422277639204,HOLD,8378.18,3939.87,12318.05
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-18,118.61,118.03,1,-0.01139123879721915,-0.010313600536642653,0.014700825309491128,118.80714285714286,116.33642857142856,1.4174709201659057,55.01294857565669,115.8835,123.05774127658731,108.70925872341269,117.77898588535986,116.78507651156755,0.9939093737923059,-1.139123879721915,BUY,8378.18,3894.9900000000002,12273.17
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-19,117.59,118.64,0,0.005168177581970745,-0.013798836242726487,0.023023195654048534,119.18857142857144,117.035,0.7089294410398356,73.08781869688386,116.02799999999999,123.30657880864364,108.74942119135635,117.91144959530449,116.92247825145144,0.9889713438530521,0.5168177581970745,HOLD,8378.18,3915.12,12293.3
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-20,118.64,117.34,0,-0.010957518543492917,-0.017170617304631874,-0.01799313750104603,118.88142857142857,117.64714285714285,0.9730952089628427,69.13800803930329,116.143,123.42852739845483,108.85747260154517,117.82353427294996,116.95340578838096,0.870128484568994,-1.0957518543492917,HOLD,8378.18,3872.2200000000003,12250.400000000001
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-23,117.18,113.85,1,-0.02974262825975804,-0.03541472506989751,-0.04496267091686934,118.11571428571428,117.89071428571428,2.112840561445074,57.04254440313919,116.083,123.42596684625602,108.74003315374398,117.21222130788072,116.72352387813052,0.4886974297502036,-2.974262825975804,BUY,8378.18,3757.0499999999997,12135.23
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-24,113.91,115.17,1,0.011594202898550732,-0.02924814565070799,-0.03429481804460843,117.53142857142858,117.90642857142856,2.3008217993519935,50.523311132254996,116.0115,123.36111588684487,108.66188411315512,116.89803341436061,116.60844803530604,0.2895853790545715,1.1594202898550732,BUY,8378.18,3800.61,12178.79
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-25,115.55,116.03,1,0.007467222366935866,-0.011164138401227208,-0.03549459684123024,116.92142857142858,117.69214285714284,1.9894423722172652,41.57303370786517,116.253,123.24567917934283,109.26032082065717,116.76448981215128,116.56560003269078,0.1988897794605009,0.7467222366935866,BUY,8378.18,3828.9900000000002,12207.17
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-27,116.57,116.59,1,0.004826338016030274,0.02406675450153717,-0.023452550464863053,116.52142857142859,117.54214285714286,1.665497208755851,44.173140954495025,116.31649999999999,123.29655964383761,109.33644035616237,116.73764522566647,116.56740743767665,0.17023778798981937,0.4826338016030274,BUY,8378.18,3847.4700000000003,12225.650000000001
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-11-30,116.97,119.05,1,0.021099579723818485,0.03368932881826869,0.00864187071083622,116.66714285714286,117.73714285714286,1.8534896302694452,57.537272225289904,116.826,122.94940943901723,110.70259056098276,117.09339211402548,116.75130318303394,0.3420889309915367,2.1099579723818485,BUY,8378.18,3928.65,12306.83
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-01,121.01,122.72,1,0.030827383452330936,0.05765750237007672,0.034389750505731564,117.25,118.2192857142857,2.9148870761419086,65.74895006999532,117.52350000000001,122.9177787430614,112.12922125693862,117.95902409648309,117.19342887317957,0.7655952233035208,3.0827383452330936,BUY,8378.18,4049.7599999999998,12427.94
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-02,122.02,123.08,0,0.002933507170795213,0.05566515138519601,0.04891767513209477,118.07000000000001,118.47571428571428,3.6572621818320568,59.824849480021896,118.1555,122.98799733846424,113.32300266153577,118.746866543178,117.62947117886998,1.1173953643080239,0.2933507170795213,HOLD,8378.18,4061.64,12439.82
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-03,123.52,122.94,0,-0.0011374715632109789,0.032675346493070245,0.07984189723320156,119.36857142857143,118.74214285714287,3.520366593463386,60.286817429674585,118.55499999999999,123.58859450931021,113.52140549068977,119.39196399807369,118.02284368413886,1.369120313934829,-0.11374715632109789,HOLD,8378.18,4057.02,12435.2
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-04,122.6,122.25,1,-0.005612493899463167,-0.003829856584093849,0.06147434227663462,120.38000000000001,118.9557142857143,3.1056829629984013,57.96483750665955,118.71600000000001,124.01267383214767,113.41932616785235,119.8316618445239,118.33596637420266,1.4956954703212375,-0.5612493899463167,BUY,8378.18,4034.25,12412.43
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-07,122.31,123.75,1,0.012269938650306678,0.005443613909652312,0.06653451693527535,121.48285714285714,119.20214285714285,2.6391899911744656,58.97035881435257,118.96900000000001,124.72400477844691,113.2139952215531,120.43448309921253,118.7370059020395,1.6974771971730291,1.2269938650306678,BUY,8378.18,4083.75,12461.93
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-08,124.37,124.38,0,0.005090909090909035,0.01171303074670571,0.06681533579209198,122.59571428571428,119.55857142857143,1.7115378771015821,63.16622691292874,119.372,125.4648589780383,113.2791410219617,121.04148569933368,119.15500546485138,1.886480234482292,0.5090909090909035,HOLD,8378.18,4104.54,12482.720000000001
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-09,124.53,121.78,1,-0.0209036822640295,-0.0038445807770961515,0.022931541369172637,122.98571428571428,119.82642857142858,0.8760490310212826,59.28677563150074,119.6625,125.62503169471424,113.69996830528575,121.15510328405158,119.34944950449203,1.8056537795595489,-2.09036822640295,BUY,8378.18,4018.7400000000002,12396.92
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-10,120.5,123.24,0,0.011988832320578124,-0.004121212121212192,0.004237288135593209,123.05999999999999,120.15499999999999,0.8717989064714096,60.9315589353612,119.85,126.02186485508382,113.67813514491617,121.47585662496672,119.6376384300852,1.8382181948815202,1.1988832320578124,HOLD,8378.18,4066.9199999999996,12445.1
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-11,122.43,122.41,0,-0.006734826355079493,-0.01583855925389932,-0.005443613909652312,122.96428571428571,120.51714285714286,0.9053702215594802,62.32377248420028,120.00999999999999,126.27718437577393,113.74281562422605,121.61957099035646,119.84299854637518,1.77657244398128,-0.6734826355079493,HOLD,8378.18,4039.5299999999997,12417.71
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-14,122.6,121.78,1,-0.005146638346540278,0.0,-0.009435496990401804,122.79857142857142,121.08357142857142,1.0106009527532263,72.3884810841333,120.13600000000001,126.4409100331615,113.83108996683852,121.64425237645547,119.98648013553257,1.6577722409228954,-0.5146638346540278,BUY,8378.18,4018.7400000000002,12396.92
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-15,124.34,127.88,0,0.050090326818853725,0.03765011359948067,0.0460531697341513,123.60285714285713,121.99142857142859,2.1260190833688415,78.25700311249447,120.51499999999999,127.70990024070021,113.32009975929977,122.60359816469308,120.5711853106783,2.0324128540147797,5.0090326818853725,HOLD,8378.18,4220.04,12598.220000000001
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-16,127.41,127.81,1,-0.0005473881764153088,0.04411404297034571,0.03280808080808084,124.18285714285715,122.83285714285715,2.6596786415245286,77.1428571428572,120.93599999999999,128.80730538227274,113.06469461772726,123.40458306243261,121.10739380618361,2.2971892562489984,-0.05473881764153088,BUY,8378.18,4217.7300000000005,12595.91
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-17,128.9,128.7,0,0.006963461387997638,0.05682378058794546,0.0347322720694645,124.79999999999998,123.69785714285715,3.166043798390121,77.48524738992288,121.4695,129.93541052708295,113.00358947291706,124.21926259128912,121.66980907979963,2.5494535114894887,0.6963461387997638,HOLD,8378.18,4247.099999999999,12625.279999999999
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-18,128.96,126.66,1,-0.015850815850815825,-0.009540193931811047,0.0400722614550828,125.49714285714286,124.24142857142856,2.9177657792989975,67.60758907913008,121.87049999999999,130.5296539029937,113.2113460970063,124.59476065416771,122.03945285166633,2.555307802501389,-1.5850815850815825,BUY,8378.18,4179.78,12557.96
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-21,125.02,128.23,1,0.012395389231012022,0.003286127846021447,0.0404901006166829,126.21000000000001,124.63499999999999,2.883770679739355,64.12096360840597,122.41499999999999,131.24256090768498,113.58743909231502,125.15402824583423,122.49801189969104,2.65601634614319,1.2395389231012022,BUY,8378.18,4231.589999999999,12609.77
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-22,131.61,131.88,0,0.02846447789128903,0.024708624708624782,0.0773629605424393,127.56285714285715,125.26357142857144,3.02197901098734,69.29824561403514,123.31649999999999,132.14373840703738,114.4892615929626,126.18879313109049,123.19297398119541,2.995819149895084,2.846447789128903,HOLD,8378.18,4352.04,12730.220000000001
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-23,132.16,130.96,1,-0.006976038823172437,0.0339491552186959,0.07538183609788152,128.87428571428572,125.83642857142857,1.864330596063716,67.00593723494495,124.106,132.68641932480057,115.52558067519941,126.92282495707657,123.7683092418476,3.1545157152289676,-0.6976038823172437,BUY,8378.18,4321.68,12699.86
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-24,131.32,131.97,1,0.007712278558338337,0.02916634172970456,0.03198310916484215,129.45857142857145,126.53071428571427,2.1236558774210357,70.33472803347287,124.90299999999999,133.283787803689,116.52221219631097,127.69931342521863,124.37584189059963,3.323471534619003,0.7712278558338337,BUY,8378.18,4355.01,12733.19
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-28,133.99,136.69,0,0.03576570432674098,0.036472550803761106,0.069478131601596,130.72714285714284,127.455,3.300766144828738,73.85693215339239,125.90799999999999,134.89050369504588,116.92549630495408,129.082495975185,125.28800175055521,3.794494224629787,3.5765704326740977,HOLD,8378.18,4510.7699999999995,12888.95
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-29,138.05,134.87,0,-0.013314799912210074,0.02985644471594373,0.04794094794094805,131.60857142857142,128.20428571428573,3.4877377031113683,68.5270222536207,126.699,135.9217085871854,117.47629141281459,129.9728812097719,125.99777939866223,3.975101811109681,-1.3314799912210074,HOLD,8378.18,4450.71,12828.89
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-30,135.58,133.72,0,-0.008526729443167569,0.013260589527922972,0.05573977577767253,132.61714285714285,129.05714285714285,2.76390855061823,72.22635889798963,127.249,136.77944075856743,117.71855924143256,130.54936102365315,126.56979573950207,3.9795652841510787,-0.8526729443167569,HOLD,8378.18,4412.76,12790.94
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2020-12-31,134.08,132.69,0,-0.00770266227938976,-0.029263296510351866,0.03478125243702723,133.25428571428571,129.73214285714286,1.9896302599775992,67.87741203178211,127.7295,137.34358500723013,118.11541499276989,130.87869009693728,127.02314420324265,3.855545893694625,-0.770266227938976,HOLD,8378.18,4378.7699999999995,12756.95
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-04,133.52,129.41,1,-0.02471927048006628,-0.04048342848669095,-0.018729147710039418,132.90142857142857,130.23214285714286,2.4416553713353895,62.119113573407226,128.053,137.4207747736833,118.68522522631672,130.65273777433154,127.1999483363358,3.4527894379957473,-2.471927048006628,BUY,8378.18,4270.53,12648.71
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-05,128.89,131.01,0,0.012363804960976665,-0.020266227938977033,0.00038179596823439965,132.90857142857143,130.89142857142858,2.435093622916984,65.46063651591291,128.49099999999999,137.52973978174143,119.45226021825856,130.70770119366514,127.48217438549611,3.225526808169036,1.2363804960976665,HOLD,8378.18,4323.33,12701.51
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-06,127.72,126.6,1,-0.033661552553240215,-0.04589645037305001,-0.04069106615139806,132.14142857142858,130.79999999999998,3.424803783046708,47.72727272727272,128.6335,137.44452246291738,119.8224775370826,130.07574716387052,127.41682813471861,2.658919029151903,-3.3661552553240215,BUY,8378.18,4177.8,12555.98
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-07,128.36,130.92,1,0.034123222748815074,0.011668340931921817,-0.04221230521618269,131.31714285714284,131.02214285714285,2.7815446205625833,54.797901882135136,128.9605,137.59042705951566,120.33057294048434,130.20563221558274,127.67632234696168,2.5293098686210556,3.4123222748815074,BUY,8378.18,4320.36,12698.54
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-08,132.43,132.05,0,0.008631225175679935,0.007938325318678219,-0.020909023504115054,130.91428571428568,131.26142857142855,2.352309908313977,55.13016845329254,129.474,137.5064484043378,121.44155159566219,130.4893811054931,128.00029846940896,2.4890826360841345,0.8631225175679935,HOLD,8378.18,4357.650000000001,12735.830000000002
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-11,129.19,128.98,0,-0.023248769405528336,0.018799368088467494,-0.035447203110978265,130.23714285714286,131.42714285714285,2.0760516554702475,53.444180522565304,129.761,137.24719754509175,122.27480245490824,130.25716862772492,128.07286895315644,2.1842996745684786,-2.3248769405528336,HOLD,8378.18,4256.339999999999,12634.52
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-12,128.5,128.8,1,-0.0013955652039073785,-0.016193095019859327,-0.029316451880322503,129.68142857142857,131.46785714285713,1.8141612255726534,50.882626200061964,130.0805,136.74619686805278,123.41480313194722,130.03298883884418,128.1267305121819,1.9062583266622823,-0.13955652039073785,BUY,8378.18,4250.400000000001,12628.580000000002
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-13,128.76,130.89,0,0.01622670807453397,-0.008784551306323496,0.01143651958890346,129.89285714285714,131.39714285714285,1.862844726803815,48.38919622518709,130.536,135.93886629581482,125.13313370418517,130.16483670979122,128.33141714090917,1.83341956888205,1.6226708074533969,HOLD,8378.18,4319.37,12697.55
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-14,130.8,128.91,0,-0.015127206050882358,-0.0005427198015195422,-0.016029310739638203,129.59285714285713,131.25071428571428,1.8215900955431237,46.775715633847106,130.5875,135.90269321824653,125.27230678175349,129.9717849082849,128.37427513047146,1.5975097778134284,-1.5127206050882358,HOLD,8378.18,4254.03,12632.21
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-15,128.78,127.14,1,-0.013730509657900791,-0.012888198757764036,0.004265402843601995,129.67,130.90571428571428,1.6796229735639039,42.58064516129032,130.55400000000003,135.95072181196284,125.15727818803724,129.53612569162567,128.28284734302912,1.2532783485965524,-1.3730509657900791,BUY,8378.18,4195.62,12573.8
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-19,127.78,127.83,1,0.005427088249174039,-0.023378409351363705,-0.02360219981668188,129.22857142857143,130.27285714285713,1.702247813638777,34.46704067321177,130.5105,135.98362851935704,125.03737148064297,129.27364481599096,128.24930309539732,1.0243417205936396,0.5427088249174039,BUY,8378.18,4218.39,12596.57
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-20,128.66,132.03,1,0.032856137057028834,0.0242029322783337,-0.00015145778114356023,129.22571428571428,130.07,1.6967307500265358,45.40453074433656,130.779,135.97672379330643,125.58127620669356,129.69769945968466,128.52935471796047,1.1683447417241837,3.2856137057028834,BUY,8378.18,4356.99,12735.17
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-21,133.8,136.87,1,0.036658335226842365,0.07652980965864398,0.0611722747712824,130.35285714285715,130.295,3.3355395080127748,54.55333911535128,131.211,136.92705274182214,125.49494725817787,130.80113031204087,129.14718029440783,1.6539500176330364,3.6658335226842365,BUY,8378.18,4516.71,12894.89
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-22,136.28,139.07,1,0.016073646525900376,0.08792928107642961,0.07973602484472031,131.82,130.75071428571428,4.569183005015614,58.92058165548099,131.57049999999998,138.28151992404847,124.8594800759515,132.07326411018843,129.88220397630354,2.191060133884889,1.6073646525900376,BUY,8378.18,4589.3099999999995,12967.49
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-25,143.07,142.92,1,0.027683900194146682,0.08248125426039521,0.09190923676369467,133.53857142857143,131.71571428571428,6.150003871465257,68.59344894026975,132.1685,140.56919990817966,123.76780009182032,133.74199270862098,130.84796664472552,2.894026063895467,2.7683900194146682,BUY,8378.18,4716.36,13094.54
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-26,143.6,143.16,0,0.0016792611251050804,0.04595601665814275,0.11054223877123581,135.5742857142857,132.58357142857145,6.696697835855505,67.3720331712897,132.728,142.4583509970728,122.99764900292719,135.19091690729468,131.7599691154866,3.43094779180808,0.16792611251050804,HOLD,8378.18,4724.28,13102.46
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-27,143.43,142.06,0,-0.007683710533668564,0.021499964046882925,0.1173509517067799,137.7057142857143,133.68785714285715,5.8906843324652645,74.41566645609606,132.9965,143.4562036790031,122.53679632099688,136.24769892155703,132.5229343661913,3.724764555365738,-0.7683710533668564,HOLD,8378.18,4687.9800000000005,13066.16
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-28,139.52,137.09,0,-0.03498521751372663,-0.04079205149734111,0.07243995932097325,139.0285714285714,134.12857142857143,4.05792816008006,59.54812751470136,133.10750000000002,143.6972266502132,122.51777334978684,136.37728370285595,132.86123552425119,3.5160481786047626,-3.498521751372663,HOLD,8378.18,4523.97,12902.150000000001
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-01-29,135.83,131.96,1,-0.037420672550879,-0.07823414361553493,-0.0005301825342725053,139.01857142857142,134.12214285714285,4.078085451823041,49.876067199118694,133.0195,143.61704385645055,122.42195614354942,135.69770159472426,132.79447733726963,2.9032242574546387,-3.7420672550878997,BUY,8378.18,4354.68,12732.86
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-02-01,133.75,134.14,1,0.016520157623522103,-0.0557510910882727,-0.019945934098049345,138.62857142857143,134.4907142857143,4.432908859019187,57.2840203274986,133.09199999999998,143.6998870359907,122.48411296400924,135.4580551955359,132.89414568265707,2.563909512878837,1.6520157623522103,BUY,8378.18,4426.62,12804.8
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-02-02,135.73,134.99,0,0.00633666318771442,-0.01531840396819606,-0.029337743582368514,138.04571428571427,134.93285714285713,4.62908146807605,58.57578276530896,133.371,143.8640350834769,122.87796491652313,135.38604670391499,133.0493941506084,2.3366525533065783,0.633666318771442,HOLD,8378.18,4454.67,12832.85
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-02-03,135.76,133.94,1,-0.0077783539521446565,0.0150045468323734,-0.0628323537643436,136.76285714285714,135.1507142857143,4.2846342289839034,54.35092724679031,133.51749999999998,143.9534013430572,123.08159865694276,135.16357798023577,133.11536495426705,2.048213025968721,-0.7778353952144657,BUY,8378.18,4420.0199999999995,12798.2
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-02-04,136.3,137.39,0,0.025757802000895946,0.02422841807067244,-0.04030455434478908,135.9385714285714,135.75642857142856,3.287914377287071,61.61007667031763,134.057,144.09520512368522,124.01879487631476,135.5061044448149,133.4320045872843,2.074099857530598,2.5757802000895946,HOLD,8378.18,4533.87,12912.05
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-02-05,137.35,136.76,1,-0.004585486571075048,0.0131120823764721,-0.03730817964240474,135.18142857142857,136.44357142857143,2.0021773861734684,63.59525155455058,134.349,144.3426461919783,124.35535380802168,135.6990114533049,133.67852276600397,2.02048868730094,-0.4585486571075048,BUY,8378.18,4513.08,12891.26
AAPL,APPLE INC,101001,2019,Q3,53809000000,-8683000000,10044000000,2021-02-08,136.03,136.91,0,0.0010968119333139015,0.022174107809466825,-0.0013130060544168654,135.15571428571428,137.09214285714285,1.9745451555785463,63.03099885189438,134.592,144.58661876263636,124.59738123736368,135.88531738356568,133.91789145000368,1.967425933561998,0.10968119333139015,HOLD,8378.18,4518.03,12896.21
